Id,District,Address,Number,Area,Rent,Bedrooms,Sq.Mt,Floor,Outer,Elevator,Penthouse,Cottage,Duplex,Semidetached,Cluster
2037,Tetuán,Piso en Cuzco-Castillejos,,Cuzco-Castillejos,2900,5.0,300,14.0,1.0,1.0,0,0,0,0,1
2038,Tetuán,Piso en calle Nuestra SeÁ±ora Del Carmen,37,Berruguete,1150,2.0,87,3.0,1.0,1.0,0,0,0,0,1
2039,Tetuán,Piso en calle de Orense,69,Cuzco-Castillejos,1210,1.0,65,4.0,1.0,1.0,0,0,0,0,1
2040,Tetuán,Piso en JosÁ© MarÁ­a castro,,Cuatro Caminos,800,1.0,35,3.0,0.0,0.0,0,0,0,0,5
2041,Tetuán,Piso en paseo de la Castellana,,Cuzco-Castillejos,1200,1.0,50,2.0,0.0,1.0,0,0,0,0,5
2042,Tetuán,Piso en calle Azucenas,75,Valdeacederas,750,1.0,55,2.0,1.0,1.0,0,0,0,0,1
2043,Tetuán,Piso en avenida del General Perón,,Cuatro Caminos,1250,2.0,60,23.0,1.0,1.0,0,0,0,0,1
2044,Tetuán,Piso en calle de Orense,26,Cuatro Caminos,2300,3.0,150,2.0,1.0,1.0,0,0,0,0,1
2045,Tetuán,Piso en Cuatro Caminos,,Cuatro Caminos,950,2.0,55,,0.0,1.0,0,0,0,0,5
2046,Tetuán,Piso en calle del General Varela,,Cuzco-Castillejos,900,1.0,62,0.0,1.0,1.0,0,0,0,0,1
2047,Tetuán,Piso en avenida del general perón,4,Cuatro Caminos,850,1.0,50,6.0,1.0,1.0,0,0,0,0,1
2048,Tetuán,Piso en calle SANTA VALENTINA,,Valdeacederas,750,1.0,44,1.0,1.0,0.0,0,0,0,0,1
2049,Tetuán,Piso en calle Santa Valentina,,Valdeacederas,725,1.0,50,1.0,0.0,0.0,0,0,0,0,5
2050,Tetuán,Estudio en Ventilla-Almenara,,Ventilla-Almenara,650,0.0,30,,1.0,1.0,0,0,0,0,1
2051,Tetuán,Piso en calle de ofelia nieto,14,Berruguete,800,3.0,75,3.0,1.0,0.0,0,0,0,0,1
2052,Tetuán,Estudio en calle SahagÁºn,4,Bellas Vistas,500,0.0,48,,1.0,0.0,0,0,0,0,1
2053,Tetuán,Piso en calle de isla de la gomera,13,Berruguete,800,3.0,70,3.0,1.0,0.0,0,0,0,0,1
2054,Tetuán,Piso en calle de Sor Angela de la Cruz,26,Cuzco-Castillejos,1100,2.0,70,8.0,1.0,1.0,0,0,0,0,1
2055,Tetuán,Dúplex en calle de las Voluntarios Catalanes,74,Valdeacederas,1200,2.0,97,3.0,1.0,1.0,0,0,1,0,1
2056,Tetuán,Piso en calle istÁºriz,,Cuatro Caminos,850,2.0,65,2.0,1.0,0.0,0,0,0,0,1
2057,Tetuán,Piso en calle navarra,28,Bellas Vistas,700,2.0,60,1.0,0.0,0.0,0,0,0,0,5
2058,Tetuán,Piso en Ventilla-Almenara,,Ventilla-Almenara,2500,2.0,215,0.0,1.0,1.0,0,0,0,0,1
2059,Tetuán,Piso en General Moscardó,,Cuatro Caminos,1800,4.0,130,,0.0,0.0,0,0,0,0,5
2060,Tetuán,Piso en ANA MARIA,,Valdeacederas,1500,1.0,90,,0.0,0.0,0,0,0,0,5
2061,Tetuán,Piso en calle General RamÁ­rez de Madrid,14,Cuatro Caminos,2500,7.0,214,1.0,1.0,1.0,0,0,0,0,1
2062,Tetuán,Piso en calle Pamplona,,Bellas Vistas,750,1.0,55,1.0,1.0,1.0,0,0,0,0,1
2063,Tetuán,Piso en calle del MarquÁ©s de Viana,,Valdeacederas,950,2.0,75,4.0,1.0,1.0,0,0,0,0,1
2064,Tetuán,Piso en calle Pedro Teixeira,10,Cuatro Caminos,1100,1.0,53,4.0,1.0,1.0,0,0,0,0,1
2065,Tetuán,Piso en Roble,,Cuzco-Castillejos,750,1.0,50,1.0,1.0,1.0,0,0,0,0,1
2066,Tetuán,Piso en calle Azahar,,Cuzco-Castillejos,1250,2.0,75,2.0,1.0,1.0,0,0,0,0,1
2067,Tetuán,Piso en calle Sofora,,Cuzco-Castillejos,1250,2.0,75,3.0,1.0,1.0,0,0,0,0,1
2068,Tetuán,Piso en calle Salamanca,,Cuatro Caminos,800,1.0,60,2.0,1.0,1.0,0,0,0,0,1
2069,Tetuán,Piso en calle del General Margallo,,Cuzco-Castillejos,950,1.0,65,3.0,1.0,1.0,0,0,0,0,1
2070,Tetuán,Piso en calle de Sor Átngela de la Cruz,,Cuzco-Castillejos,950,1.0,69,4.0,1.0,1.0,0,0,0,0,1
2071,Tetuán,Piso en calle San Valeriano,,Bellas Vistas,850,1.0,45,2.0,1.0,0.0,0,0,0,0,1
2073,Tetuán,Piso en avenida del General Perón,,Cuatro Caminos,1090,2.0,90,2.0,1.0,1.0,0,0,0,0,1
2074,Tetuán,Piso en calle Robledo,1,Valdeacederas,800,1.0,55,1.0,1.0,1.0,0,0,0,0,1
2075,Tetuán,Piso en Cuatro Caminos,,Cuatro Caminos,2400,2.0,165,4.0,1.0,1.0,0,0,0,0,1
2076,Tetuán,Piso en Cuatro Caminos,,Cuatro Caminos,4000,4.0,240,2.0,1.0,1.0,0,0,0,0,1
2077,Tetuán,Piso en calle Sofora,,Cuzco-Castillejos,1250,2.0,75,3.0,1.0,1.0,0,0,0,0,1
2078,Tetuán,Piso en calle de Juan de Olias,,Cuatro Caminos,850,1.0,40,3.0,0.0,0.0,0,0,0,0,5
2079,Tetuán,Piso en calle Pedro Barreda,16,Bellas Vistas,630,1.0,47,2.0,1.0,0.0,0,0,0,0,1
2080,Tetuán,Piso en avenida Pablo Iglesias,92,Bellas Vistas,800,1.0,75,5.0,1.0,1.0,0,0,0,0,1
2081,Tetuán,Piso en calle del General Margallo,,Cuzco-Castillejos,1100,2.0,70,6.0,1.0,1.0,0,0,0,0,1
2082,Tetuán,Piso en avenida de Pablo Iglesias,,Bellas Vistas,900,1.0,50,3.0,1.0,1.0,0,0,0,0,1
2083,Tetuán,Piso en calle de Raimundo Fernández Villaverde,45,Cuatro Caminos,1100,1.0,60,2.0,1.0,1.0,0,0,0,0,1
2084,Tetuán,Piso en avenida de Pablo Iglesias,,Bellas Vistas,900,1.0,45,1.0,1.0,1.0,0,0,0,0,1
2085,Tetuán,Piso en calle de Almansa,,Bellas Vistas,900,1.0,45,3.0,1.0,1.0,0,0,0,0,1
2086,Tetuán,Piso en calle Bruno Ayllón,,Cuatro Caminos,1250,2.0,90,4.0,1.0,1.0,0,0,0,0,1
2087,Tetuán,Piso en calle Calle Juan del Risco,,Berruguete,775,1.0,55,2.0,1.0,1.0,0,0,0,0,1
2088,Tetuán,Piso en calle de Átvila,,Cuatro Caminos,850,1.0,45,3.0,1.0,1.0,0,0,0,0,1
2089,Tetuán,Piso en calle de Átvila,13,Cuatro Caminos,1250,2.0,85,1.0,1.0,1.0,0,0,0,0,1
2090,Tetuán,Piso en plaza Manolete,2,Cuatro Caminos,1300,2.0,70,11.0,1.0,1.0,0,0,0,0,1
2091,Tetuán,Dúplex en calle Orden,20,Cuatro Caminos,900,1.0,90,0.0,1.0,1.0,0,0,1,0,1
2092,Tetuán,Piso en calle del Poeta Joan Maragall,3,Cuatro Caminos,1025,1.0,32,2.0,0.0,1.0,0,0,0,0,5
2093,Tetuán,Ático en calle General Varela,11,Cuatro Caminos,950,0.0,36,5.0,1.0,1.0,1,0,0,0,2
2094,Tetuán,Piso en calle de orense,69,Cuzco-Castillejos,1300,1.0,60,9.0,1.0,1.0,0,0,0,0,1
2095,Tetuán,Piso en calle Alfalfa,7,Valdeacederas,1200,2.0,110,1.0,1.0,1.0,0,0,0,0,1
2096,Tetuán,Piso en calle del General Moscardó,7,Cuatro Caminos,1100,1.0,80,4.0,1.0,1.0,0,0,0,0,1
2097,Tetuán,Piso en Bellas Vistas,,Bellas Vistas,850,1.0,75,4.0,1.0,1.0,0,0,0,0,1
2098,Tetuán,Piso en calle Genciana,29,Valdeacederas,2750,3.0,80,1.0,1.0,1.0,0,0,0,0,1
2099,Tetuán,Piso en paseo de la castellana,207,Ventilla-Almenara,1150,3.0,80,9.0,1.0,1.0,0,0,0,0,1
2100,Tetuán,Piso en calle Aquilino DomÁ­nguez,18,Cuatro Caminos,750,1.0,50,1.0,1.0,0.0,0,0,0,0,1
2101,Tetuán,Estudio en calle Orden,6,Cuatro Caminos,1400,0.0,43,2.0,1.0,1.0,0,0,0,0,1
2102,Tetuán,Piso en calle General Varela,19,Cuatro Caminos,2000,4.0,89,4.0,1.0,1.0,0,0,0,0,1
2103,Tetuán,Piso en calle del Conde de Serrallo,1,Ventilla-Almenara,700,1.0,35,6.0,1.0,1.0,0,0,0,0,1
2104,Tetuán,Piso en calle de Jerónima Llorente,54,Bellas Vistas,750,1.0,50,1.0,0.0,1.0,0,0,0,0,5
2106,Usera,Ático en calle Justa GarcÁ­a,,Pradolongo,700,1.0,46,4.0,1.0,1.0,1,0,0,0,2
2107,Usera,Piso en calle de Eugenio Caxes,4,Moscardó,1280,3.0,90,2.0,1.0,1.0,0,0,0,0,4
2108,Usera,Piso en calle del Jaspe,,Pradolongo,800,2.0,78,1.0,1.0,1.0,0,0,0,0,4
2109,Usera,Piso en calle de Marina Usera,,ZofÁ­o,675,2.0,55,3.0,1.0,0.0,0,0,0,0,4
2110,Usera,Piso en calle de Eduardo Barreiros,,12 de Octubre-Orcasur,865,2.0,101,3.0,1.0,1.0,0,0,0,0,4
2111,Usera,Piso en calle Antonio Prieto,,ZofÁ­o,725,2.0,55,3.0,1.0,0.0,0,0,0,0,4
2113,Usera,Piso en calle de Ferroviarios,,Almendrales,750,2.0,90,2.0,1.0,0.0,0,0,0,0,4
2114,Usera,Piso en calle De Silvio Abad,,ZofÁ­o,575,2.0,65,3.0,1.0,1.0,0,0,0,0,4
2115,Usera,Piso en calle de Elisa,,Moscardó,600,2.0,60,1.0,1.0,0.0,0,0,0,0,4
2116,Usera,Piso en calle de La Silvina,,San FermÁ­n,870,2.0,75,1.0,1.0,1.0,0,0,0,0,4
2117,Usera,Piso en calle de la silvina,33,San FermÁ­n,850,2.0,91,2.0,1.0,1.0,0,0,0,0,4
2118,Usera,Piso en calle de La Silvina,,San FermÁ­n,890,2.0,90,2.0,1.0,1.0,0,0,0,0,4
2119,Usera,Piso en calle De Silvio Abad,,ZofÁ­o,575,2.0,65,3.0,1.0,1.0,0,0,0,0,4
2120,Usera,Piso en calle de Elisa,,Moscardó,600,2.0,60,1.0,1.0,0.0,0,0,0,0,4
2122,Usera,Piso en calle Rutilo,3,San FermÁ­n,1200,3.0,110,3.0,1.0,1.0,0,0,0,0,4
2123,Usera,Piso en Moscardó,,Moscardó,750,2.0,70,2.0,1.0,0.0,0,0,0,0,4
2124,Usera,Piso en calle de Marcelo Usera,167,ZofÁ­o,780,3.0,90,6.0,1.0,1.0,0,0,0,0,4
2125,Usera,Piso en calle del petróleo,15,12 de Octubre-Orcasur,780,1.0,53,1.0,1.0,1.0,0,0,0,0,4
2126,Usera,Piso en Almendrales,,Almendrales,950,1.0,70,8.0,1.0,1.0,0,0,0,0,4
2127,Usera,Piso en Almendrales,,Almendrales,1190,3.0,85,5.0,1.0,1.0,0,0,0,0,4
2128,Usera,Piso en calle de san francisco el grande,23,Pradolongo,750,2.0,72,2.0,1.0,1.0,0,0,0,0,4
2129,Usera,Piso en calle de Antonio López,s/n,Almendrales,900,2.0,50,1.0,0.0,0.0,0,0,0,0,4
2130,Vicálvaro,Piso en calle de San Cipriano,67,Valdebernardo - Valderribas,850,2.0,70,3.0,1.0,1.0,0,0,0,0,4
2131,Vicálvaro,Piso en calle de Omega,36,Valdebernardo - Valderribas,850,2.0,75,6.0,0.0,1.0,0,0,0,0,4
2132,Vicálvaro,Piso en Ambroz,,Ambroz,725,3.0,53,,0.0,0.0,0,0,0,0,4
2133,Vicálvaro,Piso en calle Marmolina,22,Valdebernardo - Valderribas,1100,3.0,115,1.0,1.0,1.0,0,0,0,0,4
2134,Vicálvaro,Piso en francisca de torres catalan,4,Ambroz,850,2.0,70,2.0,1.0,1.0,0,0,0,0,4
2135,Vicálvaro,Piso en calle de San Cipriano,67,Valdebernardo - Valderribas,825,2.0,78,5.0,1.0,1.0,0,0,0,0,4
2136,Vicálvaro,Estudio en carretera de Vicálvaro a la Estación de O'donnell,2,Ambroz,800,0.0,80,3.0,1.0,1.0,0,0,0,0,4
2137,Vicálvaro,Piso en Ambroz,,Ambroz,625,2.0,59,,0.0,0.0,0,0,0,0,4
2138,Vicálvaro,Piso en Ambroz,,Ambroz,570,3.0,58,,0.0,0.0,0,0,0,0,4
2139,Villa de Vallecas,Piso en avenida del Ensanche de Vallecas,47,Ensanche de Vallecas - La Gavia,675,2.0,74,3.0,1.0,1.0,0,0,0,0,4
2140,Villa de Vallecas,Piso en calle Muela de San Juan,58,Casco Histórico de Vallecas,700,1.0,55,2.0,1.0,1.0,0,0,0,0,4
2141,Villa de Vallecas,Piso en travesÁ­a Puerto de las Pilas,22,Casco Histórico de Vallecas,630,3.0,70,3.0,1.0,0.0,0,0,0,0,4
2142,Villa de Vallecas,Piso en calle Adolfo Bioy Casares,3,Ensanche de Vallecas - La Gavia,750,2.0,52,5.0,1.0,1.0,0,0,0,0,4
2143,Villa de Vallecas,Piso en calle Sierra de Queija,10,Casco Histórico de Vallecas,650,2.0,50,0.0,1.0,0.0,0,0,0,0,4
2144,Villa de Vallecas,Piso en Casco Histórico de Vallecas,,Casco Histórico de Vallecas,650,2.0,50,0.0,1.0,0.0,0,0,0,0,4
2146,Villa de Vallecas,Piso en calle de Puentedey,5,Ensanche de Vallecas - La Gavia,1100,3.0,112,2.0,1.0,1.0,0,0,0,0,4
2149,Villa de Vallecas,Piso en calle sierra de gredos,6,Casco Histórico de Vallecas,750,2.0,75,0.0,1.0,0.0,0,0,0,0,4
2150,Villa de Vallecas,Piso en calle Embalse de Navacerrada,51,Ensanche de Vallecas - La Gavia,620,1.0,55,1.0,1.0,1.0,0,0,0,0,4
2151,Villa de Vallecas,Piso en avenida Ensanche de Vallecas,67,Ensanche de Vallecas - La Gavia,915,2.0,100,1.0,1.0,1.0,0,0,0,0,4
2152,Villa de Vallecas,Piso en avenida Ensanche de Vallecas,67,Ensanche de Vallecas - La Gavia,750,2.0,101,6.0,1.0,1.0,0,0,0,0,4
2153,Villa de Vallecas,Piso en Casco Histórico de Vallecas,,Casco Histórico de Vallecas,555,2.0,48,3.0,1.0,0.0,0,0,0,0,4
2154,Villa de Vallecas,Piso en avenida del ensanche de vallecas,87,Ensanche de Vallecas - La Gavia,700,1.0,55,6.0,1.0,1.0,0,0,0,0,4
2155,Villa de Vallecas,Piso en calle de Monte Santo,,Casco Histórico de Vallecas,720,2.0,70,3.0,1.0,1.0,0,0,0,0,4
2156,Villa de Vallecas,Piso en calle de monte santo,,Casco Histórico de Vallecas,600,2.0,60,2.0,0.0,0.0,0,0,0,0,4
2157,Villa de Vallecas,Piso en avenida de las suertes,,Ensanche de Vallecas - La Gavia,1450,3.0,96,9.0,1.0,1.0,0,0,0,0,4
2158,Villa de Vallecas,Piso en calle Eduardo Chillida,,Ensanche de Vallecas - La Gavia,750,2.0,70,2.0,1.0,1.0,0,0,0,0,4
2159,Villa de Vallecas,Piso en calle la Escuela de Vallecas,33,Ensanche de Vallecas - La Gavia,800,2.0,73,2.0,1.0,1.0,0,0,0,0,4
2160,Villa de Vallecas,Piso en calle Fresno de Cantespino,15,Ensanche de Vallecas - La Gavia,900,2.0,97,3.0,1.0,1.0,0,0,0,0,4
2162,Villa de Vallecas,Piso en calle sierra de gor,5,Casco Histórico de Vallecas,660,3.0,64,3.0,0.0,1.0,0,0,0,0,4
2163,Villa de Vallecas,Piso en avenida del ensanche de vallecas,122,Ensanche de Vallecas - La Gavia,800,1.0,56,6.0,1.0,1.0,0,0,0,0,4
2164,Villa de Vallecas,Ático en calle pilar de madariaga rojo,10,Ensanche de Vallecas - La Gavia,1200,3.0,140,5.0,1.0,1.0,1,0,0,0,2
2165,Villa de Vallecas,Piso en Ensanche de Vallecas - La Gavia,,Ensanche de Vallecas - La Gavia,940,2.0,98,4.0,1.0,1.0,0,0,0,0,4
2166,Villa de Vallecas,Piso en calle MartÁ­n MuÁ±oz de las Posadas,8,Ensanche de Vallecas - La Gavia,790,1.0,60,5.0,1.0,1.0,0,0,0,0,4
2167,Villa de Vallecas,Piso en calle Canencia de la Sierra,27,Ensanche de Vallecas - La Gavia,760,1.0,70,5.0,1.0,1.0,0,0,0,0,4
2168,Villa de Vallecas,Piso en Casco Histórico de Vallecas,,Casco Histórico de Vallecas,700,3.0,80,1.0,0.0,0.0,0,0,0,0,4
2169,Vicálvaro,Piso en calle los Bohemios,,Los Ángeles,700,3.0,98,7.0,1.0,1.0,0,0,0,0,4
2170,Vicálvaro,Piso en Albino Hernandez Lazaro,,San Andrés,690,3.0,67,1.0,1.0,0.0,0,0,0,0,4
2171,Vicálvaro,Piso en carretera de carabanchel a villaverde,,San Andrés,650,2.0,70,4.0,0.0,1.0,0,0,0,0,4
2172,Vicálvaro,Piso en San Cristóbal,,Los Ángeles,625,3.0,65,,0.0,0.0,0,0,0,0,4
2173,Vicálvaro,Piso en calle de Palomares,58,San Andrés,600,2.0,65,3.0,1.0,0.0,0,0,0,0,4
2174,Vicálvaro,Piso en calle Lillo,1,Los Ángeles,950,4.0,115,6.0,1.0,1.0,0,0,0,0,4
2175,Vicálvaro,Estudio en calle Calcio,2,Butarque,450,0.0,40,1.0,1.0,1.0,0,0,0,0,4
2176,Vicálvaro,Piso en calle de tordegrillos,,San Andrés,640,2.0,70,2.0,1.0,1.0,0,0,0,0,4
2177,Vicálvaro,Piso en calle Limonita,2,Butarque,800,2.0,70,2.0,1.0,1.0,0,0,0,0,4
2179,Vicálvaro,Piso en calle Uranio,20,Butarque,800,2.0,70,1.0,1.0,1.0,0,0,0,0,4
2180,Vicálvaro,Estudio en calle Calcio,2,Butarque,450,0.0,38,5.0,1.0,1.0,0,0,0,0,4
2181,Vicálvaro,Piso en calle Terriente,,San Andrés,450,1.0,45,1.0,1.0,0.0,0,0,0,0,4
2182,Vicálvaro,Piso en Butarque,,Butarque,850,3.0,97,2.0,1.0,1.0,0,0,0,0,4
2183,Vicálvaro,Piso en avenida de la verbena de la paloma,37,Los Ángeles,650,3.0,65,5.0,1.0,1.0,0,0,0,0,4
2184,Vicálvaro,Piso en calle Villajoyosa,99,Los Rosales,1100,3.0,70,3.0,1.0,1.0,0,0,0,0,4
2185,Vicálvaro,Piso en Los Ángeles,,Los Ángeles,670,2.0,61,,0.0,0.0,0,0,0,0,4
2186,Vicálvaro,Piso en San Andrés,,San Andrés,450,1.0,45,,0.0,0.0,0,0,0,0,4
2187,Vicálvaro,Piso en calle del Doctor MartÃ­n ArÃ©valo,35,San Andrés,750,2.0,92,0.0,1.0,1.0,0,0,0,0,4
2188,Vicálvaro,Estudio en avenida Real de Pinto,5,San Andrés,900,0.0,200,4.0,1.0,1.0,0,0,0,0,4
